Date,Time,Number,Message
7/23/2024,00:12:09,+918425937855,That is 3.5+3.5=7
7/23/2024,02:15:32,+918425937817,Polymers ke numericals agr kisine solve kiye hai toh please share
5/5/2024,23:37:14,+918425937836,Qb ke numericals
5/19/2024,07:52:05,+918425937833,Do hi toh formula hai
8/27/2024,00:49:16,+918425937888,Try kar nai aata toh bol karke bhejti
12/28/2024,04:09:21,+918425937824,Nai aata
8/22/2024,07:37:13,+918425937842,Nai samajhte mujhe chem ke numericals
3/3/2024,00:22:13,+918425937853,Juthe
11/29/2024,01:38:08,+918425937850,Bhai chem mein toh pass hojau
11/16/2024,14:49:32,+918425937873,Maths mein vese bhi fail hu
6/25/2024,09:05:02,+918425937861,Haa Bhai uss
9/16/2024,17:46:51,+918425937866,Kya jhootha hai
5/17/2024,14:41:50,+918425937861,Paap lagega vinil bhagwan se toh dar
7/25/2024,08:49:49,+918425937890,😂 tune iska paper dekha ya khudka?
12/22/2024,03:54:36,+918425937877,🙂 Tu meko kyu attack kar raha
6/1/2024,04:14:41,+918425937882,Just asking uk 😃 tereko kaise pata
10/9/2024,22:00:07,+918425937841,Paper ke Baad Poochne ka riwaz rakhte hai hum
6/5/2024,07:45:54,+918425937876,Ki paper Kaisa gaya
10/6/2024,04:43:21,+918425937853,😂😂 45 tere muh se sunke meri gand phatt gayi thi
2/5/2024,00:24:10,+918425937846,Bola bc itna bhi koi paper mai likhta hai kya
1/9/2024,06:37:11,+918425937864,🫵🏻🙂
6/6/2024,13:29:21,+918425937880,Top krne vali misha maths ke paper mein
5/6/2024,00:09:55,+918425937885,Vinil 55 bola hai
7/7/2024,12:07:43,+918425937857,Merepe mat aao 🙂🙂🙂
3/1/2024,06:05:18,+918425937895,Bhai vinil
9/26/2024,15:44:21,+918425937857,Kya padhke gaya tha
10/7/2024,18:11:51,+918425937821,Jo 55 ane wale hai
11/26/2024,05:50:52,+918425937897,Guys polymer me konsa type ka moulding zada Imp hai? <This message was edited>
12/20/2024,19:23:15,+918425937829,Compression
3/16/2024,08:54:46,+918425937891,1 times in pyqs
10/21/2024,14:21:31,+918425937812,2*
10/14/2024,12:42:39,+918425937878,45 marks ke paper mein 58 marks ka weightage
7/3/2024,21:33:16,+918425937852,with option
5/1/2024,00:43:10,+918425937898,bhai polymers phuk ke aya hai kya?
12/11/2024,10:35:43,+918425937870,Ptaa nai
8/27/2024,04:42:06,+918425937871,does anyone have numericals of material chem ?
9/22/2024,04:29:33,+918425937815,spectroscopy ka numericals bhai kisko bhi nahi ata kya????????????
3/16/2024,11:05:38,+918425937815,Chem ke previous year's question paper hai ??
4/1/2024,00:35:57,+918425937839,Thanks 🙏🏻
10/4/2024,18:18:37,+918425937832,Kitne papers Bhai
1/15/2024,20:46:10,+918425937875,Bhai tumlog kya blockheads ho
3/23/2024,19:10:48,+918425937829,Repository pe sab paper available hai
12/26/2024,01:44:00,+918425937859,Kyu download karke memory badha rahe ho
11/26/2024,17:42:33,+918425937845,Extra kharcha krke 256 gb wala varient liya hai
1/26/2024,11:11:23,+918425937893,Gaand Mai daalo varient ko jab numericals bhi Nahi mile to
7/12/2024,07:23:21,+918425937886,Mere pass 2tb ke 7 hard drive pade hai
1/14/2024,07:28:56,+918425937858,😬
11/16/2024,01:25:33,+918425937888,Badiyaa baat hai 👍
3/8/2024,18:40:19,+918425937869,Baap ka hi office hai utha ke leke ajata hu kabhi kaam pada toh
3/6/2024,02:27:01,+918425937864,Uh huh 🌚
2/22/2024,21:58:57,+918425937845,🙂‍↔ ik what u are thinking bro but each drive has a story uk
4/5/2024,00:18:16,+918425937842,Bech de bhai anshi k <This message was edited>
3/5/2024,14:27:04,+918425937864,Anshi?
5/5/2024,20:03:55,+918425937872,Who's that Pokémon?
1/4/2024,15:33:43,+918425937861,🤦🏻‍♂️
5/21/2024,10:06:44,+918425937839,🙂 Nani Nani anshi?
5/19/2024,03:52:16,+918425937854,Aisa Left right hogaya Theeke
5/10/2024,10:11:46,+918425937861,💀💀💀 ohhhh
11/29/2024,15:19:15,+918425937821,I thought 😬 Sach mai convert hogaya
5/3/2024,13:26:43,+918425937816,Meko aata hai
6/20/2024,10:01:13,+918425937877,Take my credit card 💳 pls teach me
7/15/2024,10:12:25,+918425937812,Credit card mein Paisa hona chhiye
6/24/2024,05:40:11,+918425937877,Andh bhakt credit card mai limit hoti hai
11/1/2024,00:38:36,+918425937877,Beta <This message was edited>
12/6/2024,10:12:36,+918425937890,Tera Credit card
8/29/2024,22:59:52,+918425937832,Sau taka blocked hoga
8/23/2024,20:20:39,+918425937889,Dm Pls
12/10/2024,18:13:43,+918425937861,Itna bhi nahi udhata mai
7/2/2024,02:47:10,+918425937846,Tujhe credit card se matlab na bhai
3/11/2024,22:57:29,+918425937822,Mai pin waise bhi nahi de raha tha
1/30/2024,23:47:33,+918425937849,🙂 sticker wars huh?
3/9/2024,11:56:32,+918425937872,Ye hi milna reh gya tha Ab
9/23/2024,14:00:17,+918425937862,🫠🫠
1/1/2024,01:59:39,+918425937897,galti se don ke subject Mai hi waat Na lage
1/27/2024,01:56:37,+918425937852,@917715832199 see
3/13/2024,05:44:52,+918425937831,Bhai usko kyu tag kar rah hai?
7/12/2024,00:41:45,+918425937870,Tu random bheja kya😂
3/22/2024,21:03:39,+918425937846,Yeh sahi hai😂
7/11/2024,14:13:55,+918425937858,Fucckkkkk
7/13/2024,16:14:13,+918425937819,Bsdk ye sab kuu raha hai
6/12/2024,00:11:05,+918425937839,Bhai Haath ka dard aakh se hi nikalne Laga
10/29/2024,13:33:44,+918425937811,Are fuckk
2/26/2024,08:22:32,+918425937882,Wrong sticker
8/8/2024,03:39:59,+918425937833,noty hora ke
3/30/2024,12:25:30,+918425937882,Yeh badiya hai
12/2/2024,11:39:56,+918425937891,Arey madarchodh tetr wajah se hi Muslims ka naam kharab hai
11/7/2024,14:45:53,+918425937861,Maine abhi tak bombing nhi kiya
3/29/2024,10:25:04,+918425937884,Can I get a piece of that flesh? 😉
12/2/2024,18:32:56,+918425937841,Rukh ja
2/13/2024,06:59:53,+918425937821,Human flesh hai deep fry krna padega
2/15/2024,14:26:30,+918425937849,Tumne bahot khaya hai kya ?
3/6/2024,10:58:27,+918425937825,Yepppp
8/14/2024,05:01:27,+918425937862,Bhai gir gaya tha?
8/9/2024,21:22:45,+918425937871,Kaha gir gya ?
6/24/2024,17:31:07,+918425937848,🌝🌝
5/24/2024,06:33:35,+918425937814,Character toh gir hi gaya tha ab dimaag se bhi?
11/14/2024,09:21:21,+918425937863,dimaag girta to insaan jinda Kaise dikhta
8/11/2024,15:10:22,+918425937889,Hal filhal
11/4/2024,17:29:32,+918425937813,nahi chahiye tere al qaida funded paise
6/1/2024,14:23:46,+918425937817,Al qaida?
9/5/2024,23:45:31,+918425937874,Ohhhh meri organization 💀👍
7/1/2024,08:31:02,+918425937816,Hello 9/11 ek brh moment report karna tha
9/5/2024,05:17:19,+918425937895,Ye kab bhai
9/29/2024,18:05:02,+918425937871,but pucha kon??
3/23/2024,23:28:11,+918425937826,😉 itna jaldi bhul bhi gaya tu hi joint banate time pucha tha?
11/1/2024,18:07:35,+918425937876,ye sab kya bol raha chee
12/11/2024,22:58:56,+918425937859,dongri gang bhai🥴
12/9/2024,05:55:14,+918425937868,Mohammed searching for the most horrendous stickers known to mankind to one shot both....
4/14/2024,10:21:52,+918425937872,Badhu sachu sachu bolu chu Mota bhai
9/16/2024,23:32:00,+918425937894,Nahi bhai tum chutiyape karne abhi aye ho mere hogaye aur mai sone jaa raha
4/1/2024,07:00:23,+918425937813,Bhai FY ka he hai
3/22/2024,00:01:17,+918425937840,Fy/Mtech likha hai
8/3/2024,04:16:44,+918425937827,"Hey *K J Somaiya Institute Of Engineering And IT* folks! Internshala Trainings is here with an amazing opportunity for students like you to learn a new skill from *85+* online courses like _Web Development, Digital Marketing, Programming with Python_, and many more that come with *free placement assistance* and a prestigious training certificate recognized by *1,00,000 companies*"
2/14/2024,11:34:25,+918425937839,"1 doubt solving and hands-on practice! So hurry up, upskill yourself now - https"
3/12/2024,18:17:07,+918425937838,Tune bhi liya ye wala 😂
4/19/2024,22:55:02,+918425937887,Bhai meri gand phatt rahi hai cp mai kya karenge? Mera toh first bench haii
3/16/2024,13:56:05,+918425937851,Tu ye grp me hai
1/2/2024,22:35:36,+918425937874,Search it up about it. if anyone is interested apply.
5/17/2024,22:05:05,+918425937883,Only serious students
4/12/2024,19:51:07,+918425937883,Unfortunately yes
1/3/2024,08:36:21,+918425937870,Leave ka option hai just saying
2/8/2024,12:17:15,+918425937865,Tumlog k bhale k liye hu
11/22/2024,15:29:55,+918425937845,Except you
2/26/2024,22:18:50,+918425937816,Kya padhne Milne wala hai
10/30/2024,06:39:25,+918425937862,Mai padhau kya?
1/20/2024,17:15:38,+918425937852,Ja re
10/19/2024,05:21:22,+918425937823,Tu khud padhle Pehele
5/24/2024,05:23:07,+918425937892,Aata hai meko bohot kuch
9/16/2024,21:49:38,+918425937824,Ye sab nhi seekhna hume
2/10/2024,02:19:44,+918425937861,Bachpan me sikhaye the
5/21/2024,09:56:42,+918425937899,Coding sikha
7/8/2024,06:17:59,+918425937814,Phir bhi kabhi implement nhi kar paaye?
11/1/2024,10:37:20,+918425937886,Crazy na
12/18/2024,01:15:45,+918425937870,Muscular body ka matlab hamesha healthy nhi hota. Don't overestimate yourself
3/2/2024,14:19:22,+918425937853,In general bol raha
1/8/2024,06:09:13,+918425937820,Point being
5/11/2024,16:25:28,+918425937857,Basics se start karra mai
4/3/2024,12:05:40,+918425937881,Yeah boiii
10/8/2024,19:05:56,+918425937855,🙌🏻
8/2/2024,07:01:22,+918425937885,Anshu ke fans
6/12/2024,23:55:12,+918425937873,Kyu tere nhi hai? 💀
9/1/2024,13:18:35,+918425937817,Nope bhai💀💀
11/20/2024,02:26:14,+918425937884,"If anyone wants a seat for Central Railway internship, they can DM me"
2/5/2024,14:47:02,+918425937852,"The date is already gone, but then too if anyone wants can DM"
1/10/2024,21:10:52,+918425937874,Kisi ke pass cp qb ke ans hai ??
12/26/2024,20:08:47,+918425937819,Since a when ?
9/20/2024,12:39:09,+918425937873,Bhai cp ka module wise weightage hai kya kisi ke pass???
3/20/2024,23:45:19,+918425937875,Qb diya haina bhai wahi karle sirf
6/29/2024,08:14:35,+918425937866,Bhai 60 hai
10/14/2024,04:55:56,+918425937818,Ek do module skip kr dunga toh koi problem nhi hogi
12/6/2024,20:07:57,+918425937847,💀 5 din hai bhai
9/14/2024,08:49:05,+918425937872,12 question per day karle
3/1/2024,22:14:48,+918425937866,Haa Tu kar
5/14/2024,01:47:55,+918425937814,aur bhej te ja
5/9/2024,06:26:27,+918425937830,4 din hai bhai
5/27/2024,11:59:13,+918425937864,Usko Maths mein For A reason Kt hai
8/28/2024,14:13:01,+918425937862,Tf roasting mohamed💀💀💀
10/16/2024,04:18:15,+918425937856,Aag mat laga... Tu jal jayega Phir woh aag mein <This message was edited>
10/22/2024,07:19:18,+918425937826,bolna Mat Phir
4/8/2024,15:27:10,+918425937838,💀 nitin mc hai isliye
1/4/2024,03:17:14,+918425937846,If only......
8/30/2024,08:25:18,+918425937891,…..Learining UI/UX was a part of our syllabus
9/14/2024,22:56:34,+918425937817,Thanks bhai 🫡🫱🏻‍🫲🏿
10/24/2024,05:55:32,+918425937864,CP previous year questions papers hai kya? 2022-23 ke phele wale
7/23/2024,22:40:25,+918425937817,also ye link pe baki ke milenge
4/3/2024,17:01:28,+918425937842,these notion links are down
12/9/2024,23:04:55,+918425937836,refer this
5/17/2024,07:39:47,+918425937845,Diffraction 10-13
8/14/2024,05:56:21,+918425937876,Physics weightage
1/4/2024,21:26:30,+918425937850,imp bhi lele
9/10/2024,11:04:48,+918425937819,Kisi ke pass flowcharts hai 8 marks ke questions ke tho plss bhej do
5/21/2024,05:51:53,+918425937872,I think same as the ones in the lab files
12/29/2024,22:05:29,+918425937845,K J Somaiya Institute Of Engineering And IT students! Internshala is here with a great *Learning & Earning* opportunity
9/9/2024,22:49:25,+918425937851,//internshala.com/i/FRC-ISP42MOLI9321* and register now for free!
2/2/2024,12:14:49,+918425937833,👋 Hello Coders!✨
3/2/2024,22:10:59,+918425937823,Gain valuable knowledge from experienced developers.
9/29/2024,01:47:10,+918425937813,Get help with your coding challenges from a supportive community.
4/5/2024,02:59:50,+918425937887,"Access exclusive coding resources, tutorials, and best practices."
2/25/2024,16:01:54,+918425937845,Participate in coding challenges and virtual meetups.
8/21/2024,11:53:26,+918425937861,Get the latest updates and resources regularly.
9/1/2024,08:24:49,+918425937825,Seat arrangement bhejo
5/18/2024,01:09:51,+918425937880,Thanks..!!
3/9/2024,14:37:23,+918425937844,Both
4/6/2024,07:48:31,+918425937852,Welcome~
6/19/2024,21:04:38,+918425937848,KP sir ke proj of solids and proj of solids with dls ki playlist send karo na pls <This message was edited>
1/26/2024,19:13:33,+918425937833,Dls wale vids nhi hai
7/20/2024,07:46:52,+918425937832,Exam ko khud ki sheets leke jaani hai ya fir college Wale dege?
6/16/2024,15:24:02,+918425937836,no idea bhai
7/23/2024,07:28:18,+918425937834,Dena toh clg wale chahiye
7/19/2024,20:42:14,+918425937871,But idk
11/8/2024,00:32:50,+918425937859,"sir bole the ki term test main apne leke aao and sem main hum provide karenge, but lets see now"
5/7/2024,22:29:38,+918425937833,Projection of lines optional hai kya
8/15/2024,05:24:27,+918425937822,Whats the ppr pattern?
9/3/2024,06:08:44,+918425937889,2 mins of silence for RCB fans🤌😇
2/10/2024,07:07:00,+918425937831,RCB as well as Kohli fans~
10/22/2024,05:53:38,+918425937826,6 modules 6 questions
7/19/2024,10:13:30,+918425937873,All questions 15mrks
7/13/2024,01:35:27,+918425937875,Everything is optional if you have the right attitude
6/25/2024,10:30:34,+918425937875,RCB Came out from nowhere
2/9/2024,11:42:30,+918425937893,I felt for those fans yaar <This message was edited>
9/5/2024,09:34:29,+918425937864,Iss liye daalna pada <This message was edited>
6/27/2024,02:06:17,+918425937890,Kuch bolunga to Vivaad Ho jaayega
10/9/2024,01:48:11,+918425937821,"Nahi hoga bhai, yaha sab sophisticated log hai (i hope so) <This message was edited>"
2/2/2024,08:30:41,+918425937813,Sounds funny coming from u
7/7/2024,05:02:33,+918425937894,But thike
5/4/2024,13:33:27,+918425937867,Dekho to sahi kon bol raha hai😒
6/25/2024,10:33:12,+918425937858,Voh kp ke videos ke links wali pdf send kro pls
12/26/2024,14:31:22,+918425937865,Attempt any 4 out of 6. No compulsory question. All chapter carry equal weightage
6/25/2024,15:50:11,+918425937838,KP sir lectures
7/24/2024,20:45:56,+918425937832,god hai bhai tu🫂
11/30/2024,15:38:37,+918425937820,🫡 offering a seat in klpd
9/23/2024,05:47:17,+918425937883,Physics & Nanotech ka paper pattern kya hai??
4/7/2024,09:14:20,+918425937812,Same as chemistry
11/7/2024,10:47:11,+918425937853,Does anyone have a spare drafter by any chance ?
8/16/2024,09:10:45,+918425937880,section of solids ke koi solved questions hai toh bhejo na
11/1/2024,17:53:51,+918425937894,Kp sir ke module ka pdf hai kya?
6/17/2024,21:46:59,+918425937842,Vid links chahiye?
12/9/2024,16:35:26,+918425937833,Usko koi aur vids chahiye honge 🌚
2/7/2024,03:09:01,+918425937848,Dls ki baat karra bhai
12/14/2024,11:05:22,+918425937826,Kya tu bhi 😂
2/2/2024,08:05:18,+918425937827,Bhej na dls ke
3/6/2024,22:30:38,+918425937833,Bhai banaye hi nahi hai
6/10/2024,03:27:43,+918425937896,New topic hai
12/6/2024,05:38:01,+918425937836,Kisi ke pass solved examples hai toh bhejo na dls ke
11/9/2024,13:02:46,+918425937815,Koi teacher wagera ne karwaya class mai woh bhej bro
9/21/2024,16:48:06,+918425937866,Ghar jaake bhejta
9/4/2024,16:32:33,+918425937828,dls ke angle ka Formula Pata hai kisiko?
1/3/2024,15:11:56,+918425937868,180* d/l
11/3/2024,03:31:55,+918425937890,Most Probably
8/24/2024,00:19:23,+918425937853,D aur l Kya hai
7/26/2024,00:06:34,+918425937890,Diameter aur True length
12/16/2024,10:27:48,+918425937899,360*radius/true length of generator
12/26/2024,14:03:39,+918425937838,Literally Same thing 🙂
10/2/2024,19:46:53,+918425937823,diameter of the cone and slant length
2/25/2024,17:47:31,+918425937844,Haa Kya
8/22/2024,13:31:37,+918425937825,Slant length True length mein nai aata hai?
7/30/2024,20:48:05,+918425937865,Yup kya yup sarcasm tha <This message was edited>
3/19/2024,17:09:36,+918425937837,kya pata maine jo likha woh dediya
4/16/2024,03:10:24,+918425937824,True length hai correct kar
3/25/2024,07:44:43,+918425937890,😂😂 aap mazak bhi karte ho
11/24/2024,08:06:05,+918425937845,but formula mai use kare bina bana paa raha hu diagram
6/10/2024,09:52:49,+918425937843,pagal hai Kya Bhai
8/12/2024,10:25:57,+918425937883,Kya Smarty hai
10/3/2024,15:24:28,+918425937844,5 marks extra hai teko Kal talent ke liye
12/29/2024,23:10:14,+918425937873,I'll show u trick
6/12/2024,06:55:44,+918425937846,Pehle na o' se base ki true length takka distance rounder mai le
7/27/2024,10:08:15,+918425937814,Then semicircle bana use
8/10/2024,23:13:53,+918425937822,Fir na top view ke jo part hai jisme divide kiya hai
4/10/2024,03:48:33,+918425937837,Usko le aur 8 parts mai divide karde
10/2/2024,12:36:27,+918425937894,For circle ok
2/17/2024,19:51:11,+918425937813,Baaki pentagon wagera mai 5 sides hoti hai
11/6/2024,14:57:25,+918425937896,Toh uske hisab se
7/16/2024,03:03:46,+918425937821,Teko Pata haina Kp sir Check karne wale hai
6/18/2024,15:44:56,+918425937875,Ye easy tarika hai
3/1/2024,16:05:50,+918425937896,Haa bey usne hi sikhaya mereko
3/26/2024,17:22:45,+918425937835,Calculation Nai Dikhaya toh marks katega
6/30/2024,03:25:44,+918425937816,Aisa kon bola bhai
9/26/2024,00:09:52,+918425937844,Usne khudne aajtakka calci nahi kiya lecture mai
3/1/2024,08:47:44,+918425937826,Kp Sir
2/16/2024,04:57:11,+918425937878,Tu karte reh Tera Magic trick
9/8/2024,19:43:29,+918425937893,Bhai kya hi farak padta hai formula daldene mai Kitna hi time jata hai
1/13/2024,21:46:25,+918425937858,Aare Dumb insaan
11/11/2024,07:45:07,+918425937869,angle tak he banana Hota hai
7/18/2024,02:40:19,+918425937887,Phir Usko Tu parts me Divide karega
7/15/2024,17:58:40,+918425937861,arey bhai tu 8 area banale fir erase karde
2/17/2024,15:17:46,+918425937849,bhai blockhead hai kya?
2/27/2024,12:46:15,+918425937820,Ha toh 8 divide kaise karega bata
3/11/2024,01:12:56,+918425937860,Dls ^
10/21/2024,07:41:22,+918425937882,All the best sabko 👍🏻
5/24/2024,18:33:43,+918425937875,Exam ke baad tak rukna hai to bata de
6/25/2024,06:55:42,+918425937881,Abey usko dm kiya tha bhai
4/20/2024,16:25:22,+918425937829,Seating arrangement bhejo
12/4/2024,16:33:29,+918425937862,Can someone send the eg pyq
11/6/2024,23:25:40,+918425937845,physics ke notes bhejo na
6/14/2024,18:07:06,+918425937889,Important maango na sir seee koi
